"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/25/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"07/26/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"07/27/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"07/28/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"07/29/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"07/30/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"07/31/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/01/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/02/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/03/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/04/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/05/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/06/2002","AQS","060130010","1","10","ppb","14","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/07/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/08/2002","AQS","060130010","1","15","ppb","21","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/09/2002","AQS","060130010","1","21","ppb","30","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/10/2002","AQS","060130010","1","36","ppb","51","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/11/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/12/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/13/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/14/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/15/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/16/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/17/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/18/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/19/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/20/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/21/2002","AQS","060130010","1","13","ppb","19","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/22/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/23/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/24/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/25/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/26/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/27/2002","AQS","060130010","1","6","ppb","9","","22","92.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/28/2002","AQS","060130010","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/29/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/30/2002","AQS","060130010","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"08/31/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/01/2002","AQS","060130010","1","10","ppb","14","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/02/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/03/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/04/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/05/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/06/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/07/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/08/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/09/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/10/2002","AQS","060130010","1","15","ppb","21","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/11/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/12/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/13/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/14/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/15/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/16/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/17/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/18/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/19/2002","AQS","060130010","1","11","ppb","16","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/20/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/21/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/22/2002","AQS","060130010","1","12","ppb","17","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/23/2002","AQS","060130010","1","30","ppb","43","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/24/2002","AQS","060130010","1","29","ppb","41","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/25/2002","AQS","060130010","1","6","ppb","9","","22","92.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/26/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/27/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/28/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/29/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"09/30/2002","AQS","060130010","1","13","ppb","19","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/01/2002","AQS","060130010","1","4","ppb","6","","20","83.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/02/2002","AQS","060130010","1","3","ppb","4","","20","83.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/03/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/04/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/05/2002","AQS","060130010","1","12","ppb","17","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/06/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/07/2002","AQS","060130010","1","16","ppb","23","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/08/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/09/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/10/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/11/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/12/2002","AQS","060130010","1","12","ppb","17","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/13/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/14/2002","AQS","060130010","1","11","ppb","16","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/15/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/16/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/17/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/18/2002","AQS","060130010","1","13","ppb","19","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/19/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/20/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/21/2002","AQS","060130010","1","10","ppb","14","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/22/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/23/2002","AQS","060130010","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/24/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/25/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/26/2002","AQS","060130010","1","10","ppb","14","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/27/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/28/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/29/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/30/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"10/31/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/01/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/02/2002","AQS","060130010","1","20","ppb","29","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/03/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/04/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/05/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/06/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/07/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/08/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/09/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/10/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/11/2002","AQS","060130010","1","10","ppb","14","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/12/2002","AQS","060130010","1","11","ppb","16","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/13/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/14/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/15/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/16/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/17/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/18/2002","AQS","060130010","1","9","ppb","13","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/19/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/20/2002","AQS","060130010","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/21/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/22/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/23/2002","AQS","060130010","1","4","ppb","6","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/24/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/25/2002","AQS","060130010","1","11","ppb","16","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/26/2002","AQS","060130010","1","14","ppb","20","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/27/2002","AQS","060130010","1","8","ppb","11","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/28/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/29/2002","AQS","060130010","1","17","ppb","24","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"11/30/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/01/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/02/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/03/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/04/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/05/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/06/2002","AQS","060130010","1","7","ppb","10","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/07/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/08/2002","AQS","060130010","1","5","ppb","7","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/09/2002","AQS","060130010","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/10/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/12/2002","AQS","060130010","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
"12/13/2002","AQS","060130010","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","020","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","38.031220998","-122.132876681"
