"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/09/2007","AQS","060011001","1","21","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/15/2007","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/21/2007","AQS","060011001","1","22","ug/m3 SC","20","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/27/2007","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/03/2007","AQS","060011001","1","20","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/09/2007","AQS","060011001","1","15","ug/m3 SC","14","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/15/2007","AQS","060011001","1","14","ug/m3 SC","13","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/21/2007","AQS","060011001","1","10","ug/m3 SC","9","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/27/2007","AQS","060011001","1","35","ug/m3 SC","32","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/02/2007","AQS","060011001","1","23","ug/m3 SC","21","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/08/2007","AQS","060011001","1","36","ug/m3 SC","33","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/14/2007","AQS","060011001","1","16","ug/m3 SC","15","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/20/2007","AQS","060011001","1","11","ug/m3 SC","10","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/26/2007","AQS","060011001","1","47","ug/m3 SC","44","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/02/2007","AQS","060011001","1","10","ug/m3 SC","9","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/08/2007","AQS","060011001","1","12","ug/m3 SC","11","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/14/2007","AQS","060011001","1","34","ug/m3 SC","31","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
