"Date","Source","Site ID","POC","Daily Mean Pb Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/13/2002","AQS","060371002","7","0.014","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"07/25/2002","AQS","060371002","7","0.02","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"08/18/2002","AQS","060371002","7","0.011","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"08/30/2002","AQS","060371002","7","0.017","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"09/11/2002","AQS","060371002","7","0.026","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"09/23/2002","AQS","060371002","7","0.029","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"10/05/2002","AQS","060371002","7","0.015","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"10/17/2002","AQS","060371002","7","0.015","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"10/29/2002","AQS","060371002","7","0.02","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"11/10/2002","AQS","060371002","7","0.004","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"11/22/2002","AQS","060371002","7","0.028","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"12/04/2002","AQS","060371002","7","0.024","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"12/16/2002","AQS","060371002","7","0.011","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"12/28/2002","AQS","060371002","7","0.013","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"01/02/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/08/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/14/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/20/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/26/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/01/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/07/2002","AQS","060371103","2","0.05","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/13/2002","AQS","060371103","2","0.08","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/16/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/19/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/25/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/03/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/09/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/15/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/21/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/27/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/02/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/08/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/14/2002","AQS","060371103","2","0.05","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/20/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/26/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/02/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/04/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/08/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/14/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/15/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/20/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/23/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/26/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/29/2002","AQS","060371103","2","0.08","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/01/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/07/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/13/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/19/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/25/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/01/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/07/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/13/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/19/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/25/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/31/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/06/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/12/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/18/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/24/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/30/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/05/2002","AQS","060371103","2","0.08","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/12/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/17/2002","AQS","060371103","2","0.04","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/23/2002","AQS","060371103","2","0.08","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/29/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/05/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/11/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/17/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/23/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/29/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"11/04/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"11/10/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"11/16/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"11/22/2002","AQS","060371103","2","0.06","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"11/28/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/04/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/10/2002","AQS","060371103","2","0.03","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/16/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/22/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/25/2002","AQS","060371103","2","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/28/2002","AQS","060371103","2","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/02/2002","AQS","060371103","7","0.007","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/14/2002","AQS","060371103","7","0.013","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/26/2002","AQS","060371103","7","0.019","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/07/2002","AQS","060371103","7","0.035","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/19/2002","AQS","060371103","7","0.016","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/06/2002","AQS","060371103","7","0.023","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/15/2002","AQS","060371103","7","0.014","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/27/2002","AQS","060371103","7","0.018","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/08/2002","AQS","060371103","7","0.02","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/20/2002","AQS","060371103","7","0.014","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/02/2002","AQS","060371103","7","0.016","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/14/2002","AQS","060371103","7","0.017","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/07/2002","AQS","060371103","7","0.021","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/19/2002","AQS","060371103","7","0.031","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/01/2002","AQS","060371103","7","0.025","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/13/2002","AQS","060371103","7","0.011","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/25/2002","AQS","060371103","7","0.037","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/06/2002","AQS","060371103","7","0.035","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/18/2002","AQS","060371103","7","0.012","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/30/2002","AQS","060371103","7","0.018","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/11/2002","AQS","060371103","7","0.026","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/23/2002","AQS","060371103","7","0.048","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/05/2002","AQS","060371103","7","0.024","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/29/2002","AQS","060371103","7","0.023","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"11/16/2002","AQS","060371103","7","0.013","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"11/22/2002","AQS","060371103","7","0.044","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/04/2002","AQS","060371103","7","0.025","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/16/2002","AQS","060371103","7","0.011","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"12/28/2002","AQS","060371103","7","0.01","ug/m3 SC",".","Los Angeles-North Main Street","1","100.0000","12128","Lead (TSP) STP","304","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/02/2002","AQS","060371301","1","0.04","ug/m3 SC",".","Lynwood","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.92899","-118.21071"
"01/08/2002","AQS","060371301","1","0.05","ug/m3 SC",".","Lynwood","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.92899","-118.21071"
"01/14/2002","AQS","060371301","1","0.03","ug/m3 SC",".","Lynwood","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.92899","-118.21071"
"01/20/2002","AQS","060371301","1","0.04","ug/m3 SC",".","Lynwood","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.92899","-118.21071"
"01/26/2002","AQS","060371301","1","0.04","ug/m3 SC",".","Lynwood","1","100.0000","12128","Lead (TSP) STP","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.92899","-118.21071"
